           9       3
50   2.1792606e-24   6.2675766e-49
100   1.5883830e-24   4.4235100e-49
200   2.3209045e-24   1.1979993e-48
300   2.6669342e-24   1.7667840e-48
500   4.0051861e-24   4.4283795e-48
1000   7.2590093e-24   1.5867250e-47
2000   7.6298099e-24   1.8239032e-47
3000   6.4817886e-24   1.3301825e-47
5000   7.0434863e-24   1.5808070e-47
