           9       3
50     0.013997608   9.4137381e-05
100     0.016785112   0.00017983664
200     0.023281892   0.00043888597
300     0.023781843   0.00051147334
500     0.030962674   0.00096349499
1000     0.052969899    0.0030759437
2000     0.064892876    0.0048033198
3000     0.085840259    0.0084933034
5000      0.10790434     0.013506862
