           9       3
50     0.030145992   0.00015360906
100     0.038535914   0.00033347573
200     0.050519739   0.00072701037
300     0.047621545   0.00072150974
500     0.058467748    0.0012086722
1000     0.059019318    0.0013434197
2000      0.12177350    0.0059505384
3000      0.11256852    0.0051384453
5000      0.11244733    0.0051603383
