           9       3
50      0.33405609     0.026807926
100      0.38413743     0.047094797
200      0.56001622      0.12696568
300      0.54671489      0.13515241
500      0.82914629      0.34546564
1000       1.1076495      0.67250391
2000       1.3478218       1.0360540
3000       1.1347791      0.74214243
5000       1.1657531      0.78824239
