           9       3
50     0.039023442   0.00040194114
100     0.022363141   0.00017536873
200     0.032292085   0.00046383573
300     0.036070933   0.00064640336
500     0.050199310    0.0013913133
1000     0.058197037    0.0020397583
2000     0.079548019    0.0039651817
3000     0.075285872    0.0035890414
5000     0.082676850    0.0043561351
