           9       3
50     0.029602666   0.00032840895
100     0.013570925   9.1695380e-05
200     0.021646185   0.00029592168
300     0.031670603   0.00070752786
500     0.048970107    0.0018798948
1000     0.058426067    0.0029189879
2000     0.081349609    0.0058878578
3000     0.075717072    0.0051544359
5000      0.12349022     0.013798778
