           9       3
50     0.019366397   0.00019798804
100     0.015031971   0.00015847048
200     0.019408896   0.00033512259
300     0.021135859   0.00044387294
500     0.026797440   0.00079295043
1000     0.040269345    0.0019532422
2000     0.055738206    0.0038935012
3000     0.072550497    0.0066659534
5000     0.091251459     0.010613121
