           9       3
50      0.73776316      0.14366311
100      0.88627913      0.27544037
200      0.93478556      0.38868342
300      0.87266459      0.37834114
500       1.3791896       1.0502130
1000       1.8005355       1.9524519
2000       1.9652785       2.4202072
3000       1.3170889       1.0984534
5000       2.1257718       2.8798297
