           9       3
50     0.081016000    0.0012298862
100     0.058880827   0.00086307070
200     0.073144418    0.0016894542
300      0.10710314    0.0040458080
500      0.18605944     0.013568908
1000      0.24803177     0.026302898
2000      0.24209065     0.026071884
3000      0.29785662     0.039882101
5000      0.54306606      0.13342919
