           9       3
50     0.047267589   0.00027909944
100     0.024177832   9.7015697e-05
200     0.048606422   0.00049737058
300     0.084719760    0.0016876371
500     0.091898602    0.0022068256
1000     0.069330782    0.0013700927
2000      0.14717610    0.0064239138
3000      0.14255837    0.0060905666
5000      0.14127256    0.0060196314
