           9       3
50       2.1392034      0.87588604
100       1.3361373      0.45396343
200       2.2889027       1.6898915
300       0.0000000       0.0000000
500       5.5261362       12.226573
1000       2.8628255       3.5793063
2000       4.6282713       9.7336135
3000       5.2377226       12.597043
5000       5.1055615       12.046272
