           9       3
50     0.015709078   2.7807874e-05
100     0.023360790   8.1698990e-05
200     0.012795907   3.1093475e-05
300     0.011605409   2.8567015e-05
500     0.030265916   0.00021591966
1000     0.044596306   0.00051136365
2000     0.073484997    0.0014446307
3000      0.11561762    0.0036137211
5000     0.017867453   8.6858814e-05
