           9       3
50     0.094425712    0.0011138138
100     0.063655413   0.00067247786
200     0.077095908    0.0012512827
300      0.14776076    0.0051336687
500      0.26510969     0.018365443
1000      0.27245089     0.021157980
2000      0.24456236     0.017737988
3000      0.37379314     0.041873080
5000      0.44766513     0.060445058
