           9       3
50     0.010108974   5.8539898e-05
100     0.010983268   9.1807078e-05
200     0.015694306   0.00023778408
300     0.015674508   0.00026491296
500     0.020631457   0.00051005348
1000     0.025773340   0.00086825015
2000     0.024824656   0.00083810286
3000     0.024959287   0.00085613514
5000     0.018273434   0.00046184934
