           9       3
50     0.013898343   0.00010852329
100     0.013459831   0.00013522323
200     0.017203361   0.00028021037
300     0.015639435   0.00025865244
500     0.022502553   0.00059508441
1000     0.029180722    0.0010915776
2000     0.036543756    0.0017812148
3000     0.048766067    0.0032053283
5000     0.049950486    0.0033845312
