           9       3
50     0.058568527   0.00048179856
100     0.056735271   0.00060064574
200     0.078932204    0.0014747081
300     0.072246075    0.0013798852
500     0.069540506    0.0014207927
1000     0.066192268    0.0014041615
2000     0.056754628    0.0010740698
3000     0.049340455   0.00082032012
5000     0.048351142   0.00079281627
