           9       3
50     0.033756008   0.00016247272
100     0.036628420   0.00025414987
200     0.056206508   0.00075912310
300     0.056283833   0.00085020408
500     0.082027545    0.0020068542
1000     0.097650866    0.0031023882
2000      0.11668016    0.0046085615
3000      0.11846534    0.0048006615
5000      0.14480401    0.0072187443
