           9       3
50     0.053984075   0.00051280399
100     0.029450043   0.00020275294
200     0.050976279   0.00077057875
300     0.053599215   0.00095151242
500     0.070616575    0.0018354877
1000     0.071149154    0.0020324748
2000     0.083845975    0.0029368214
3000     0.078280784    0.0025868459
5000     0.073337032    0.0022850142
