           9       3
50       2.2200183      0.70748596
100       0.0000000       0.0000000
200       2.5196409       1.5358286
300       0.0000000       0.0000000
500       6.2475401       11.720360
1000       2.3505651       1.8097347
2000       4.3002425       6.3020762
3000       5.5631174       10.658138
5000       5.2459092       9.5382446
