           9       3
50      0.47501975      0.11911450
100      0.55900177      0.21915073
200      0.52540040      0.24557425
300      0.58500886      0.34005075
500      0.91522484      0.92494312
1000       1.2457109       1.8691385
2000       1.5059683       2.8422746
3000       1.3052447       2.1575723
5000       2.1636629       5.9668165
