           9       3
50      0.91209564      0.46738808
100      0.93418730      0.65138843
200      0.97315946      0.89665550
300      0.97485179       1.0049666
500       1.6364407       3.1471363
1000       2.3227523       6.9162125
2000       3.2778519       14.330739
3000       3.3918823       15.506673
5000       3.5378787       16.978721
