           9       3
50     0.048671968   0.00022194796
100     0.032915924   0.00013485923
200     0.068802711   0.00074742076
300     0.099020314    0.0017290975
500      0.10465757    0.0021466080
1000     0.078046581    0.0013021672
2000      0.14297056    0.0045465252
3000      0.12690115    0.0036196341
5000      0.11284143    0.0028803995
